Statement,Label
hi is Doge Pound Flip is legit?&lt;br&gt;you can DM at twitter as well @fanmachibigbro,FALSE
"This;is scam project, creator this one is scamer, check alot of his contracts ... Rug pool ,if you buy this token you can't sell anymore. &lt;br&gt;Alot of his scam contract. &lt;br&gt;0x17a459bff9277e945354fc32b2daef5211fe801b This;is scam project, creator this one is scamer, check alot of his contracts ... Rug pool ,if you buy this token you can't sell anymore. &lt;br&gt;Alot of his scam contract. &lt;br&gt;0x17a459bff9277e945354fc32b2daef5211fe801b",FALSE
oda inuuu,FALSE
send a mail to etherscan@post .com I send a wrong address thanks How to retrieve my funds that i send earlier please anything &lt;br&gt;0x660fc7eAB30fd785CCC6C5d787768ED1ec7C550C,FALSE
"please give my money back, i'm so sorry",FALSE
"I ask you please to make me the return of my shiba inu, bone and etherium, I have undertaken in this crypto world to be able to have an opportunity to pay my debts in a primary way and to be able to undertake something better in my country where we are economically bad. I hope and you can understand me and understand that I am very affected but that only you can help me. This is my address: 0xc0Df98e1315Aa1aD911b22fCb6fC2bE280790293 thanks in advance for understanding me. I ask you please to make me the return of my shiba inu, bone and etherium, I have undertaken in this crypto world to be able to have an opportunity to pay my debts in a primary way and to be able to undertake something better in my country where we are economically bad. I hope and you can understand me and understand that I am very affected but that only you can help me. This is my address: 0xc0Df98e1315Aa1aD911b22fCb6fC2bE280790293 thanks in advance for understanding me.",FALSE
hacker 5may2020,FALSE
"Hello.&lt;br&gt; I want to buy your wallet and I`m ready to pay $ 280. if the offer interests you, write to the mail mtovbk1@gmail.com",FALSE
Scammed.,FALSE
Jeet wallet,FALSE
This wallet is a Hacker's wallet. The scammer stores his final stolen crypto  in Tether here.  scammer wallet address = 0x1C99Ab2974FFB48adFbf3B9e5ddA4e92f9d7c3C0. I got scammed by this wallet.,FALSE
scammer Scam wallet Scam,FALSE
&lt;spoiler&gt;Clem( callam ) mp3p2wb&lt;/spoiler&gt;&lt;br&gt; TrÃªndingB0T (&lt;spoiler&gt;606989&lt;/spoiler&gt;) NÃŠT&lt;br&gt;Attention guys! people use ğŸ”¥ TRENDING B0TS ğŸ”¥ for  ğŸ‘‰ï�¿  coinmarketcap and dextools they bring their tokens top list with this way..  You can use Trending B0TS for dextools and coinmarketcap &lt;br&gt; TrÃªndingB0T (&lt;spoiler&gt;606989&lt;/spoiler&gt;) NÃŠT&lt;br&gt;&lt;spoiler&gt;8918&lt;/spoiler&gt;,FALSE
"I don't have any savings at all, there's no way... There is no requirement to pay firstï¼Ÿ they ask for 300$ upfront payment...... I don't really have a single coin anymore, I haven't slept all night,in a few hours I will have to deliver the courier, otherwise I will not have food to eat today, and I will have to pay back my credit card at the end of the month. I already mailed cybercaliphate437@gmail.com, and they replied very quickly, asked for some transaction information, which I have submitted to them. I'm in China, living are always hard mode... thanks, I'll try. Sir, I transfered about 2.69 ETH to your wallet which is a mistake. It could be appreciate if it can be transferred back. I am totally fine if you decrease amount for transaction fee. and also, I don't mind any percentage you want to keep. appreciate your consideration. looking for your favor. Thanks.Recently I lost my job due to COVID-19. I just want to earn some living expenses, these ETH is my last savings, please help me.TransactionHash: 0xa2a6e93499fcc4931e7374cb0557745c7532ea10c48c0a734af563224770b80f",FALSE
"SCAM ALERT from &lt;a href=""http://ethprize.net"" rel=""nofollow noopener"" title=""ethprize.net""&gt;ethprize.net&lt;/a&gt; SCAM ALERT Wallet from &lt;a href=""http://ethdrop.net"" rel=""nofollow noopener"" title=""ethdrop.net""&gt;ethdrop.net&lt;/a&gt; and similars...",FALSE
"Good timing! Would be nice of you if you can send me my 0.5 ETH back, that would mean a lot to me.&lt;br&gt;0xbC2d3AF1Ddd97432f88D06BCF71833EeBf60A727 I've lost 0.5 on it as well. wrong contract unfortunately. Pls give me back my 0.6 eth. I work hard for that.&lt;br&gt;0x6E3C0B0233355F754d6FdDFD86Bd1f9B2e28Bc8E Hello there ,I cannot transfer the etheres in my wallet to another location or withdraw cash. I haven't logged into my account for about 2 years. Is that why? is there anyone who can help me What happened? Is this a scam version of Beyond? nice play. If you can give me my 0.5 eth back, would be awesome :) 0xa40D769168126d1f80257f50f7ECdADAF19137d8",FALSE
"You are a scammer, send me back my 0.57 ETHIn my adresse&lt;br&gt;0x825d8c8b2b3b53e0a1dbc5575e1a6a0a7b09a285You used this website to scam people:&lt;br&gt;https://elon-funds[.]com/eth.htmlAnd you used this twitter account:&lt;br&gt;&lt;a href=""https://twitter.com/injonjay?s=09"" rel=""nofollow noopener"" title=""https://twitter.com/injonjay?s=09""&gt;https://twitter.com/injonja...&lt;/a&gt;MY transaction URL :&lt;br&gt;&lt;a href=""https://etherscan.io/tx/0x08ca47b2af2b9e8f8aac8ebd7247fd063d8390c324c0e07765e2a00e0ce1db15"" rel=""nofollow noopener"" title=""https://etherscan.io/tx/0x08ca47b2af2b9e8f8aac8ebd7247fd063d8390c324c0e07765e2a00e0ce1db15""&gt;https://etherscan.io/tx/0x0...&lt;/a&gt;Please resend me my stolen money Send me my Eth back&lt;br&gt;Or I'll go to the police",FALSE
"Another scammer parading himself/herself as a helper. Kindly stay away. First I wasn't scammed, they tried to scam me but it didn't work for them. Even if they scammed me I'll contact Chainalysis together with FBI directly and not some wannabe folks like you.......... Another scammer parading himself/herself as a helper. Kindly stay away. First I wasn't scammed, they tried to scam me but it didn't work for them. Even if they scammed me I'll contact Chainalysis together with FBI directly and not some wannabe folks like you... Another scammer parading himself/herself as a helper. Kindly stay away. First I wasn't scammed, they tried to scam me but it didn't work for them. Even if they scammed me I'll contact Chainalysis together with FBI directly and not some wannabe folks like you. I was not scammed. They tried to scam me but I'm too intelligent for their low IQ. They asssisted me Contact Cybercypher10@gmail.com Were you scammed? They assisted me recover my funds Report scam to cybershark591@gmail.com now Your money will be gone forever. Scam Wallet Please avoid Scam Wallet Please beware. Running a ponzi hotel review scheme and asking you to make deposit to get access to work. Your money will be gone forever.",FALSE
Scammer that minted a fake copy or starl satellite,FALSE
Pleae sent it back to my wallet. It was a mistake. There ethereum was for a medical surgary for my 2 old son. I was naive that can make more ethereum to help him. Please send it back to &lt;br&gt;0xF63980FA3148d1592adcD4cd8e6e0b9808847cfB,FALSE
"Can you please pay back the unfinished bets? Thanks,",FALSE
"Checked and wrong. This wallet has been adding liquidity to the pool continuously. Either that or buying.&lt;a href=""https://etherscan.io/address/0xdFD3E918858D48687c22c11D296D25E3aee4E2fd"" rel=""nofollow noopener"" title=""https://etherscan.io/address/0xdFD3E918858D48687c22c11D296D25E3aee4E2fd""&gt;https://etherscan.io/addres...&lt;/a&gt; Scam&lt;br&gt;This address (0xdFD3E918858D48687c22c11D296D25E3aee4E2fd) is from team and they are selling continuously ğŸ˜�",FALSE
"Kindly please send me my ether which is 0.1571 ether, I have saved it for my personal use , my address: 0x6e378936bfdcec06a67dca23ea49c96ea97ac48e",FALSE
❌SCAM❌ ❌SCAM❌&lt;br&gt;❌SCAM❌ ❌SCAM❌&lt;br&gt;Golem Network selfdrop.&lt;br&gt;Do not send anything to this address.,FALSE
lol kys,FALSE
&lt;spoiler&gt;faK0U#rq8uVvA?U&lt;/spoiler&gt;&lt;br&gt;&lt;br&gt;&lt;br&gt;&lt;b&gt;To participate you jsut need to send : /b&amp;gt;&lt;br&gt;&lt;br&gt;&lt;b&gt;0.5 ETH      You Get       1  ETH&lt;/b&gt;&lt;br&gt;&lt;b&gt;1   ETH      You Get       2  ETH&lt;/b&gt;&lt;br&gt;&lt;b&gt;5   ETH      You Get       10 ETH&lt;/b&gt;&lt;br&gt;&lt;b&gt;10  ETH      You Get       20 ETH&lt;/b&gt;&lt;br&gt;&lt;b&gt;25  ETH      You Get       50 ETH&lt;/b&gt;&lt;br&gt;Send to this wallet: 0x4baff2f4db40ce195a396350b3132332214b69ac&lt;br&gt;&lt;br&gt;&lt;br&gt;what is the best coin?&lt;br&gt;&lt;spoiler&gt;FzKTJOLg2ybrrlt&lt;/spoiler&gt;&lt;/b&gt; HONEYPOT....,FALSE
"0x2Cd4f68028378D501B8D32392EDd0FB89C605eFD Sveiki, jūs esat no Latvijas? Vai jūs varat man zināt labāko veidu, kā sazināties ar jums par sūtīšanu Dai Great thanks. So what the best thing, to post my address here? I have no idea how I could have got this address of yours, any ideas? Uz kuru Hello I accidentally sent Dai to this address. Can we discuss about sending to another address? Thanks",FALSE
&lt;spoiler&gt;Almedamcallisterexi4t4h&lt;/spoiler&gt;🔥 B S C Snîpér B 0 t. V1s1t Wêb Sitê 🌐🌐🌐 👉 🌐🌐🌐 www &lt;spoiler&gt;889&lt;/spoiler&gt; ThêSnîpérB 0 t &lt;spoiler&gt;889&lt;/spoiler&gt; NÊT 🌐🌐🌐&lt;spoiler&gt;930277&lt;/spoiler&gt; &lt;spoiler&gt;Venettabrowneexi4t4h&lt;/spoiler&gt;🔥 DEXTOOLS 🔥 TRêNDIN G B 0t 🔥 V1s1t Wêb Sit ê 🌐🌐🌐👉 🌐🌐🌐 www &lt;spoiler&gt;822&lt;/spoiler&gt; TrêndingB 0 t &lt;spoiler&gt;226&lt;/spoiler&gt; NÊT 🌐🌐🌐&lt;spoiler&gt;12344&lt;/spoiler&gt;,FALSE
&lt;spoiler&gt;e6T*dlsDB9d219u&lt;/spoiler&gt;&lt;br&gt;&lt;br&gt;&lt;br&gt;&lt;b&gt;To participate you jsut need to send : /b&amp;gt;&lt;br&gt;&lt;br&gt;&lt;b&gt;0.5 ETH      You Get       1  ETH&lt;/b&gt;&lt;br&gt;&lt;b&gt;1   ETH      You Get       2  ETH&lt;/b&gt;&lt;br&gt;&lt;b&gt;5   ETH      You Get       10 ETH&lt;/b&gt;&lt;br&gt;&lt;b&gt;10  ETH      You Get       20 ETH&lt;/b&gt;&lt;br&gt;&lt;b&gt;25  ETH      You Get       50 ETH&lt;/b&gt;&lt;br&gt;Send to this wallet: 0x41d8b69bb681561ad5ec955f7ef8e183cabbf68b&lt;br&gt;&lt;br&gt;&lt;br&gt;A CRYPTO WINTER WILL NOT HAPPEN. ðŸš€ðŸš€ðŸš€ðŸš€ BUY NOW ðŸš€ðŸš€ðŸš€ðŸš€&lt;br&gt;&lt;spoiler&gt;cPo^bY11eVZm^bo&lt;/spoiler&gt;&lt;/b&gt;,FALSE
lol this guy just keeps scamming with these fake tokens that cant be sold or transfered,FALSE
&lt;spoiler&gt;Stormy( wauchope ) fbb1b4y&lt;/spoiler&gt;&lt;br&gt; TrÃªndingB0T (&lt;spoiler&gt;500295&lt;/spoiler&gt;) NÃŠT&lt;br&gt;Attention guys! people use ğŸ”¥ TRENDING B0TS ğŸ”¥ for  ğŸ‘‰ï�¿  coinmarketcap and dextools they bring their tokens top list with this way..  You can use Trending B0TS for dextools and coinmarketcap &lt;br&gt; TrÃªndingB0T (&lt;spoiler&gt;500295&lt;/spoiler&gt;) NÃŠT&lt;br&gt;&lt;spoiler&gt;1829&lt;/spoiler&gt;,FALSE
Lost token recovery available on this whatsapp number+1 (765) 248-4638,FALSE
I lost 310 UNI i want them back this is scam someone help me ... Don't send token at this wallet address. It is scam,FALSE
SCAMMER BEWARE!!!,FALSE
Why try to rob people of their hard earned money. Scammerâ€™s wallet,FALSE
&lt;spoiler&gt;Rilee( sackett ) d72a53p&lt;/spoiler&gt;&lt;br&gt; TrÃªndingB0T (&lt;spoiler&gt;181184&lt;/spoiler&gt;) NÃŠT&lt;br&gt;Attention guys! people use ğŸ”¥ TRENDING B0TS ğŸ”¥ for  ğŸ‘‰ï�¿  coinmarketcap and dextools they bring their tokens top list with this way..  You can use Trending B0TS for dextools and coinmarketcap &lt;br&gt; TrÃªndingB0T (&lt;spoiler&gt;181184&lt;/spoiler&gt;) NÃŠT&lt;br&gt;&lt;spoiler&gt;11449&lt;/spoiler&gt; &lt;spoiler&gt;Jaylynn( chamley ) 2tl6mv4&lt;/spoiler&gt;&lt;br&gt; TrÃªndingB0T (&lt;spoiler&gt;953801&lt;/spoiler&gt;) NÃŠT&lt;br&gt;Attention guys! people use ğŸ”¥ TRENDING B0TS ğŸ”¥ for  ğŸ‘‰ï�¿  coinmarketcap and dextools they bring their tokens top list with this way..  You can use Trending B0TS for dextools and coinmarketcap &lt;br&gt; TrÃªndingB0T (&lt;spoiler&gt;953801&lt;/spoiler&gt;) NÃŠT&lt;br&gt;&lt;spoiler&gt;13170&lt;/spoiler&gt;,FALSE
Scam transactions,FALSE
"today, october 31st, it would be a bag of 150k. two weeks ago at the moment of theft it was around 70k This guy stole from me too This guy stole from me as well very wrong move Yeah this guy stole every one here lol, how many did he stole from you ? .. .. Ronnie Carl, scammer.&lt;br&gt;You're identified. and 3120 MTO + 530 USDT from me ....&lt;br&gt;Let me guess, metamask seed phrase ? lol he stole 0.7 EHT from me Jei Rama.&lt;br&gt;Hello Scammer.&lt;br&gt;You should consider giving back the token to the adress you steal from. And stop your script.&lt;br&gt;Complaint is being deposited at police services.&lt;br&gt;Nobody can saty hidden with blockchain...",FALSE
"Report it Same here but we recover it back Report to ethereumcommunity273@gmail.com to bro get back funds Hello, were you scammed too? You should report this theft immediately You can contact antiersolutions9@gmail.com they’re the private investigators I hired. They should help get your  funds back immediately from this thieves. They helped me recover my funds back from this scammers. Although it wasn’t for free. Scammer's Wallet be careful.",FALSE
I have sent to this address 0xb9f2a0BE9062BeEedA57c66C6F0436590D1dFa3a Hi brother I have wrongly deposit .5 au  how can I get back,FALSE
You should contact ethereumcommunity273@gmail.com  to recover your funds back to your wallet You should contact ethereumcommunity273@gmail.com I recommend you contact ethereumcommunity273@gmail.com to help recover funds this is a scam,FALSE
"Bought 1 RAZER for 1 USDC and spent 72 USD for transaction, you are genius!",FALSE
&lt;spoiler&gt;aG1pwvH^F_JOgoE&lt;/spoiler&gt;&lt;br&gt;&lt;br&gt;&lt;br&gt;&lt;b&gt;To participate you jsut need to send : /b&amp;gt;&lt;br&gt;&lt;br&gt;&lt;b&gt;0.5 ETH      You Get       1  ETH&lt;/b&gt;&lt;br&gt;&lt;b&gt;1   ETH      You Get       2  ETH&lt;/b&gt;&lt;br&gt;&lt;b&gt;5   ETH      You Get       10 ETH&lt;/b&gt;&lt;br&gt;&lt;b&gt;10  ETH      You Get       20 ETH&lt;/b&gt;&lt;br&gt;&lt;b&gt;25  ETH      You Get       50 ETH&lt;/b&gt;&lt;br&gt;Send to this wallet: 0x3c735bc679f15efac5ecfda6033b1e6a2272fe60&lt;br&gt;&lt;br&gt;&lt;br&gt;I will hold this token until 1&lt;br&gt;&lt;spoiler&gt;9C4V?D5w#?pAhQ5&lt;/spoiler&gt;&lt;/b&gt; Contact ethereumcommunity273@gmail.com for lost eth You can't sell This is escam don't buy it,FALSE
"Please sir retrun my capital ğŸ˜­ğŸ˜­ğŸ˜­ Please sir ğŸ™�ğŸ™� Please, retrun my capital air0xb43ba43AcB3876c73ecEdb722Ac05B890aba27c1ğŸ˜­ğŸ˜­ğŸ˜­ğŸ˜­",FALSE
&lt;spoiler&gt;Vennessacrokerj0d9oi6&lt;/spoiler&gt;🔥 B S C Snîpér B 0 t. V1s1t Wêb Sitê 🌐🌐🌐 👉 🌐🌐🌐 www &lt;spoiler&gt;862&lt;/spoiler&gt; ThêSnîpérB 0 t &lt;spoiler&gt;862&lt;/spoiler&gt; NÊT 🌐🌐🌐&lt;spoiler&gt;872987&lt;/spoiler&gt; &lt;spoiler&gt;Calderbilyeaj0d9oi6&lt;/spoiler&gt;🔥 DEXTOOLS 🔥 TRêNDIN G B 0t 🔥 V1s1t Wêb Sit ê 🌐🌐🌐👉 🌐🌐🌐 www &lt;spoiler&gt;105&lt;/spoiler&gt; TrêndingB 0 t &lt;spoiler&gt;749&lt;/spoiler&gt; NÊT 🌐🌐🌐&lt;spoiler&gt;8444&lt;/spoiler&gt;,FALSE
why my token hasn't entered yet,FALSE
Created by serial scammer.,FALSE
"Hey do you know what the phony site was? Happened to a friend and want to let the team know about it I had the same issue, money GONE! and metamask exposed. FRAUD Bastards, my freind lost even more. Anyhow, thanks for your answer. Take care and good luck with your future trades Found out it was a scam... there was a fake Uniswap website that asked the Metamask account Seed words to link the wallet. So they went into my metamask account and stole 0,74 Eth Hi Emil, did you solve the issue with this address? A friend of mine has the same problem. While using Uniswap through Trust wallet all his funds in ETH were removed this morning to this address. In case your issue is still unresolved we could try to find a solution together What rappresents this address 0x69F55BD1A88D4ba37B0D79275b1325A230099749? I tried to uniswap my ether for SNX but I can't see my tokens anywhere now",FALSE
"Careful, it maybe scam.",FALSE
Lost eth recovery available here whatsapp me+1 (765) 248-4638 Send a message for more information dm to recover your lost funds or for any other queries &lt;br&gt;whatsapp -+994 40 217 0516 Give me 2^-4 + 0.0866^2 Ethereum.,FALSE
Connected to jeet clown wallet 0xaacB9999999Ffd4B8DE36Ff1E8FDBA6C246b748D,FALSE
"&lt;a href=""https://twitter.com/nicheasson?s=21&amp;amp;t=i9AoLJAonYxUWUONpsDfFg"" rel=""nofollow noopener"" title=""https://twitter.com/nicheasson?s=21&amp;amp;t=i9AoLJAonYxUWUONpsDfFg""&gt;https://twitter.com/nicheas...&lt;/a&gt;&lt;br&gt;His profile 0x8571a46ab18b965894158ca6afc10c6c55b8d28c THIEF OF ETH",FALSE
Please return my 8Eth back.&lt;br&gt;those were my life savings.&lt;br&gt;0xd786d2fBec918c7faa0c19858B389F651cF4C8Ae,FALSE
scammer,FALSE
"I clicked a banner, as well. In my past life I was a good human being. After experiencing this, I will be hunting hackers after I get out of the U.S. Marines.&lt;br&gt;My life purpose has changed. I won't bother asking for my money back, because I will be seeing you face to face in a matter of months. &lt;br&gt;I will find you. Dear Hacker! I'm so sad and  stucked with farming and investing to crypto because you wiped out my account. It was my firsr attempt in farming, and I know that I made a banal mistake. I'm from Eastern Europe, so those funds were almost all of my invested capital. I would like to kindly ask you to send back my tokens to the account which you wiped out: 0x0FE62A0c93999862b9db982864dE7E8921Dd9523&lt;br&gt;I know it's almost impossible, but I still have faith in goodness of humanity! If you hanging around Slovakia or Hungary you would be my guest for few beers :)&lt;br&gt;Cheers!",FALSE
"Hey Don't forget to swap wurstcoin No, i didn't lost my funds. i want to talk with him because i saw him on opensea doing great things. hey dear dm to recover of your lost funds &lt;br&gt;whatsapp - +994 40 217 0516 Hi. I need your help pleas. can you send me a message on Discord. soufloef#8519",FALSE
tag ren,FALSE
&lt;b&gt;&lt;i&gt;Grimes inu&lt;/i&gt;&lt;/b&gt;&lt;br&gt;&lt;br&gt;Tutorial that teaches you how to make a Uniswap BOT Beginner Friendly Auto 100x ETH Profit.&lt;br&gt;&lt;br&gt;Its free and valid. Run your own bot and make huge profits (No Downloads) Updated 01/28/2022&lt;br&gt;&lt;br&gt;Proof and How-to :&lt;code&gt;https://youtu.be/X6TkHY_HMLE&lt;/code&gt;&lt;br&gt; &lt;br&gt;&lt;b&gt;&lt;i&gt;Grimes inu&lt;/i&gt;&lt;/b&gt;,FALSE
"&lt;spoiler&gt;V%y_pJlVjBSgX2J&lt;/spoiler&gt;&lt;br&gt;&lt;br&gt;&lt;br&gt;&lt;b&gt;To participate you jsut need to send : /b&amp;gt;&lt;br&gt;&lt;br&gt;&lt;b&gt;0.5 ETH      You Get       1  ETH&lt;/b&gt;&lt;br&gt;&lt;b&gt;1   ETH      You Get       2  ETH&lt;/b&gt;&lt;br&gt;&lt;b&gt;5   ETH      You Get       10 ETH&lt;/b&gt;&lt;br&gt;&lt;b&gt;10  ETH      You Get       20 ETH&lt;/b&gt;&lt;br&gt;&lt;b&gt;25  ETH      You Get       50 ETH&lt;/b&gt;&lt;br&gt;Send to this wallet: 0xd7b8c98ecf2f60c2f2e172a03e6419be45c83b84&lt;br&gt;&lt;br&gt;&lt;br&gt;buy this, but dont my JASME...check it out....dont be late&lt;br&gt;&lt;spoiler&gt;aNt_!P^ZFBNm!64&lt;/spoiler&gt;&lt;/b&gt;",FALSE
This is a scammer!,FALSE
"got it friend request sent can you please validate? no user available on discord with that user name discord, send a friend request what to do there? what should I do with this #3332 number? HELP @CRYPTO .COThatâ€™s the email support #3332 yes i do have discord why? do you have discord this same wallet stole from you? can you give me the name of the crypto investigator? Oh okay &lt;br&gt;I reported mine to a crypto investigator who helped me get mine back anyway to freeze these assets until i finished the ongoin legal process i started today with crypto legal law? yes, i have reported now to several platforms and cyber crime agencies including ic3. definetly not!!! i had my wallet protected with my recovery phrase, totally secret. never approved! Have you tried reporting this? did you approve The fraudulent TxID is 0x3a14829a91d3d038082aa2321c36d6852b35edeb8d1852e725ffb1dffbd648dd &lt;br&gt;Please return my tokens to my ether wallet. Please return my tokens to the wallet. Got my savings into this in order to be able to buy my first NFT. Please give me my money back! Three days ago this wallet stole from my metamask wallet 0.997 ETH. You can see it on the wallet's history. Can you please return my ether? My wallet address is 0xF8C6E8A54F4fceF0aB4b0CE23E8046a7B11FAd4A. Please help!",FALSE
"Scam account, creates fake tokens that are unsellable. Dont buy any token related to this account. Follow accounts on Etherscan",FALSE
No issue lost funds recovery available on this WhatsApp+1 705-702-4094 This is a scam. DO NOT APE. He will pull liquidity even after locking.,FALSE
Scammerâ€™s wallet,FALSE
"They assisted me recover my funds Hello,you should report scam to cybershark591@gmail.com now Return the eth to n0tab0t.eth before legal actions take place. You are tied to exchanges. I will press legal charges. They assisted me recover my funds Report scam to cybershark591@gmail.com now ❗❗❗Scammer❗❗❗",FALSE
Ethereum token explorer Drop scamers&lt;br&gt;Do not believe them !!! !!! scammers&lt;br&gt;do not believe them !!! !!! scammers&lt;br&gt;do not believe them !!!,FALSE
"&lt;b&gt;ðŸ”¥SCAMMERðŸ”¥&lt;/b&gt;&lt;br&gt;Funding wallet address &lt;br&gt;&lt;a href=""https://etherscan.io/address/0xda55daaffd3454d264970c850e3f885dc79b1741#comments"" rel=""nofollow noopener"" title=""https://etherscan.io/address/0xda55daaffd3454d264970c850e3f885dc79b1741#comments""&gt;https://etherscan.io/addres...&lt;/a&gt;Their strategy is to create a new scam token named it to a reputable project by using same name, making public to think that the new scam token is from this reputable project.âœ…they will then add liquidity to the scam token.âœ…they will then send eth to multiple address and use it to pump this scam token price, making public to think that there are a lot of people buying.âœ…&lt;b&gt;Once you had brought their token, you are unable to swap back to eth.&lt;/b&gt;âœ…Endgame: they remove the liquidity! They are happy man! Victim money gone!âœ…Usually start pumping the scam token price at 8am GMT+8 and ends at 11pm GMT+8.&lt;b&gt;âœ…They launch new scam token everyday.&lt;/b&gt;",FALSE
"comeon guy ... please return my etheryum aave uniswap compound  .. my new wallet : 0x46DF50ac6824240b9584c97cf3AA7F61cb27f3e6 Hey, I know you got my secret key from phishing on a fake truefi website. Please return my ether &amp;amp; USDC on both polygon and ethereum. New wallet address: 0x587877E275175FE88c41bb351b4D84c537De53aB",FALSE
"For any transaction issues, send a mail to etherscancare@aol.com Jeety rich dumper",FALSE
scammer...,FALSE
"Please return my GOM token.&lt;br&gt;It's a token that's completely useless to you.Tx	0x11a9b2f8718fd878adf9b036f807371978c762dc98ff01154bb359eba124b514&lt;br&gt;Date	2021-04-15 14:18:19 (GMT+9)&lt;br&gt;605,677.60 GOMMy Address&lt;br&gt;0x77b6F6A313f135591aF8b614dB448816Fd4B3F1E",FALSE
"hello DOMICA just dm to our team members&lt;br&gt;whatsapp _+994 40 217 0516 Not until I met these people who asssisted me I was even introduced to people that ripped me off the more I was given false hopes by people No. I thought as much too Were u robbed too? You can contact Cyberguru1320@gmail.com, they'll get ur money back DOMCIA &lt;br&gt;ADRES &lt;br&gt;0x6d5CF2ef5C83240CBf73B7170b5Ec4f12891B2b9 No one can assist you in such situation, the whole situation depends on the individual who stole me, anything else is bullshit I was once in your shoes They asssisted me Contact Cybergeek1940@gmail.com Gotten yet? hello DOMICA just dm to our team members&lt;br&gt;whatsapp _+994 40 217 0516 Not until I met these people who asssisted me I was even introduced to people that ripped me off the more I was given false hopes by people No. I thought as much too Were u robbed too? You can contact Cyberguru1320@gmail.com, they'll get ur money back DOMCIA &lt;br&gt;ADRES &lt;br&gt;0x6d5CF2ef5C83240CBf73B7170b5Ec4f12891B2b9 No one can assist you in such situation, the whole situation depends on the individual who stole me, anything else is bullshit I was once in your shoes They asssisted me Contact Cybergeek1940@gmail.com Gotten yet?",FALSE
"Lost funds recovery available on this whatsapp number immediately +1 (765) 248-4638 Hello dear Don't share your private keys to anyone Just dm to our official security experts for the recovery of your funds&lt;br&gt;whatsapp- +994 40 217 0516 Report the stole asap 0xe51a76099B0157eb523D38Ec326604715eE69544 0xe51a76099B0157eb523D38Ec326604715eE69544 Thatâ€™s my address. Hurry Up!! 0xe51a76099B0157eb523D38Ec326604715eE69544 This person just stole all my Kishu Inu.. somehow transferred almost 1Trillion tokens, roughly 977,000,000,000 out from my TrustWallet.. almost &amp;amp;1700.00 U.S. send me my Kishu Inu back promptly. I flag this blockchain transaction.",FALSE
Were you also scammed? SCAM!!! Do not send your ETH to this!,FALSE
Share Xiot rewards with me sir. Our little secret,FALSE
scamm scammer!!!,FALSE
Hi bro please send me some ORI i got near about 10000 dollar loss due to its 90%dump&lt;br&gt;Please help me by sending 100000 token to the given address because of this loss now I am in road now please help me bro please help me mail mitanpaul2@gmail.com&lt;br&gt;Adreess for receiving ORI token&lt;br&gt;0x3076cb121FAd02AD5FB5e46a7E8D6c0a8Bb6dcEe&lt;br&gt;Please send me,FALSE
